_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores
30622150,https://www.airbnb.com/rooms/30622150,İnfinity 1+1 Room İn Taksim İstanbul,Apartment,Entire home/apt,Real Bed,2,30,flexible,3,1.0,1.0,0,1.0,369.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/179904c3-5df1-442d-8001-43e047fde8f2.jpg?aki_policy=large'},{}
30641024,https://www.airbnb.com/rooms/30641024,Your Opo S. Bento 4B,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,5,2.0,4.0,3,2.5,92.00,0.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3e44e11c-11b4-422b-bbdf-d70b01b31de2.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
306515,https://www.airbnb.com/rooms/306515,"HongKong,Central Bright Double Room",Apartment,Entire home/apt,Real Bed,30,30,moderate,2,1.0,1.0,20,,1060.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3335548/00a8dd65_original.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 98}"
30658206,https://www.airbnb.com/rooms/30658206,"Copa Ponto Nobre 200,00 CARNAVAl 450.00",Apartment,Entire home/apt,Real Bed,5,30,flexible,4,1.0,1.0,0,1.0,298.00,200.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a7f25c99-229f-4286-9111-c493c44624a7.jpg?aki_policy=large'},{}
30671405,https://www.airbnb.com/rooms/30671405,hhhhhome,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,1,1.0,163.00,0.00,50.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/e73b0609-609c-4881-946e-5c1d13c17d2f.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8, 'review_scores_value': 10, 'review_scores_rating': 80}"
30672896,https://www.airbnb.com/rooms/30672896,Not a big room in Barcelona,Apartment,Private room,Real Bed,3,1125,flexible,2,1.0,1.0,0,1.5,35.00,0.00,100.00,2,{'picture_url': 'https://a0.muscache.com/im/pictures/047ae4d5-c555-4bcb-9380-42746d1d267a.jpg?aki_policy=large'},{}
30673003,https://www.airbnb.com/rooms/30673003,Çelik apt.,Apartment,Entire home/apt,Real Bed,1,90,flexible,5,2.0,3.0,1,1.0,316.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/9d07cc4f-deec-4755-916f-c259304ce850.jpg?aki_policy=large'},{}
30675540,https://www.airbnb.com/rooms/30675540,Coogee Luxury Home with Salt Water Pool & Parking,House,Entire home/apt,Real Bed,3,365,moderate,8,4.0,4.0,1,3.0,520.00,465.00,0.00,8,{'picture_url': 'https://a0.muscache.com/im/pictures/99eb2675-96ac-434f-808f-3540ac22e9d4.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30675711,https://www.airbnb.com/rooms/30675711,Conforto e tranquilidade no coração de Ipanema,Apartment,Entire home/apt,Real Bed,6,24,flexible,6,3.0,5.0,0,3.0,981.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/42899bbf-745c-4bf6-82b3-2899102f6e8a.jpg?aki_policy=large'},{}
30693606,https://www.airbnb.com/rooms/30693606,Amazing Waikiki Condo,Condominium,Entire home/apt,Real Bed,1,16,moderate,4,1.0,2.0,0,1.0,400.00,150.00,0.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/d8d9e808-8646-4ae3-9b12-711b8caf77c1.jpg?aki_policy=large'},{}
30702163,https://www.airbnb.com/rooms/30702163,COPACABANA BEACH,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,1.0,2.0,0,1.0,298.00,100.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f04253ec-0e27-425a-9f88-29919c995b86.jpg?aki_policy=large'},{}
30710358,https://www.airbnb.com/rooms/30710358,Heart of Asian side,Bed and breakfast,Shared room,Real Bed,2,1125,flexible,1,1.0,1.0,0,1.0,200.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/4128e933-286d-46f9-8f11-f056194920ed.jpg?aki_policy=large'},{}
30716077,https://www.airbnb.com/rooms/30716077,Seguro & Simples & Barato,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,0.0,1.0,0,1.0,265.00,0.00,75.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/83354834-9904-4a3a-adfd-93730eda6aed.jpg?aki_policy=large'},{}
30721008,https://www.airbnb.com/rooms/30721008,"Today Apartment 多利公寓#4A3 @油麻地,獨立浴室,有窗,有電梯,免費WI-FI",Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,3,1.0,1123.00,50.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/2b649f3f-06c7-4aab-9e56-187a123e3063.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 87}"
30722343,https://www.airbnb.com/rooms/30722343,Spacious Bondi Beach Studio- 600m from the beach,Apartment,Entire home/apt,Real Bed,5,14,strict_14_with_grace_period,2,0.0,1.0,1,1.0,161.00,35.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/b84786bd-2a6f-4b25-b7cf-f27af46a283b.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30729906,https://www.airbnb.com/rooms/30729906,Cozy open space Mile-End Apartment,Apartment,Entire home/apt,Real Bed,1,14,flexible,3,1.0,1.0,4,1.0,70.00,25.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/e405c054-9e8b-49b5-a502-2ada8604bb5d.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30756696,https://www.airbnb.com/rooms/30756696,Apart Hotel 1309,Serviced apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,4,1.0,1.0,1,1.0,250.00,200.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a2afa687-98c3-48c2-bd4b-6ce6e1ebe2ed.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 6, 'review_scores_value': 8, 'review_scores_rating': 100}"
30759793,https://www.airbnb.com/rooms/30759793,Eric Vökel Boutique Apartments - Sagrada Familia Suites - 2 Bedroom 2 Bathrooms Apartment,Apartment,Entire home/apt,Real Bed,1,1125,moderate,6,2.0,0.0,1,2.0,140.00,,20.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/8c9ad919-c3e1-47f4-8a8a-20e4fc0bb70e.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 8, 'review_scores_value': 10, 'review_scores_rating': 100}"
30763079,https://www.airbnb.com/rooms/30763079,BCN11# Double room with bathroom A/C,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,13,1.0,40.00,20.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/b1598f5d-72a1-4124-81f5-cf753da6434a.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 95}"
30772567,https://www.airbnb.com/rooms/30772567,Maui Sunset - Condo - Ocean View 1 bedroom  -B109,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,1.0,3.0,0,2.0,175.00,150.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f70ddc6c-03cd-472f-9a84-517ceaaad08a.jpg?aki_policy=large'},{}
30780684,https://www.airbnb.com/rooms/30780684,Oporto River House / Porto Rio,House,Entire home/apt,Real Bed,2,1125,flexible,6,2.0,3.0,0,1.0,100.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/6dc6125e-7812-40dc-873e-500f8a4455b8.jpg?aki_policy=large'},{}
30791322,https://www.airbnb.com/rooms/30791322,Grand appartement rénové au coeur de Villeray,Apartment,Entire home/apt,Real Bed,2,8,flexible,4,2.0,2.0,0,1.0,140.00,30.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/33dd55ea-bc45-49fc-9b21-096d6fdd6f2f.jpg?aki_policy=large'},{}
30792780,https://www.airbnb.com/rooms/30792780,Oma'oma'o Falls ~ Pristine Private Home,House,Entire home/apt,Real Bed,4,60,strict_14_with_grace_period,4,2.0,2.0,7,2.0,200.00,175.00,30.00,2,{'picture_url': 'https://a0.muscache.com/im/pictures/dc19b608-b13b-40dc-926f-e5e96cb87c6c.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30792893,https://www.airbnb.com/rooms/30792893,Cozy 2BR condo in Montreal Downtown,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,2.0,4.0,6,1.0,200.00,65.00,25.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/eb4fc205-388f-441a-b114-b829c9500998.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9, 'review_scores_value': 8, 'review_scores_rating': 83}"
30810129,https://www.airbnb.com/rooms/30810129,Dorm 3baths SohoEast..,Apartment,Shared room,Real Bed,3,1125,strict_14_with_grace_period,12,1.0,12.0,0,3.0,251.00,250.00,250.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/6de1afeb-736f-4961-a75c-48b03bae342d.jpg?aki_policy=large'},{}
30815910,https://www.airbnb.com/rooms/30815910,2 bedroom accommodation in Griffintown,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2.0,2.0,6,1.0,99.00,65.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/383309d5-2751-4099-bf5b-75e08c09b592.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 87}"
3081744,https://www.airbnb.com/rooms/3081744,Rooms in Barcelona (3 people=2 rooms),Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3,2.0,3.0,38,1.0,25.00,15.00,25.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/39531465/4fcb1d48_original.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 94}"
30817702,https://www.airbnb.com/rooms/30817702,Large bright room in a loft + rooftop !!,Apartment,Private room,Real Bed,2,1125,flexible,2,1.0,1.0,2,1.0,40.00,0.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/501a0516-f3fd-4726-ba63-85196f51cad1.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30824244,https://www.airbnb.com/rooms/30824244,Charming private room!,Apartment,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,4,1.0,23.00,14.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/2ecda19f-3f49-4df2-9aa0-168a21fe8138.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30826856,https://www.airbnb.com/rooms/30826856,comfortable personal place,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1.0,1.0,4,1.0,353.00,0.00,50.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/52a48ad7-1e92-4ad7-befd-286b933c7327.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 95}"
30832921,https://www.airbnb.com/rooms/30832921,Acogedor loft en Barcelona,Apartment,Entire home/apt,Real Bed,2,2,strict_14_with_grace_period,2,1.0,1.0,1,1.0,70.00,30.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/c5ce9235-bdaf-4d30-b6f1-dff3a6ff972c.jpg?aki_policy=large'},{}
30842723,https://www.airbnb.com/rooms/30842723,"In front of the sea, terrace close Congress center",Apartment,Entire home/apt,Real Bed,3,31,moderate,8,4.0,7.0,1,2.0,330.00,110.00,30.00,6,{'picture_url': 'https://a0.muscache.com/im/pictures/b32cec25-67c6-497a-b439-3f42b8fb81df.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 8, 'review_scores_rating': 100}"
30857458,https://www.airbnb.com/rooms/30857458,Nice comfortable bedroom A with private bathroom,Guesthouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,1,1.0,89.00,50.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/1ea10e5e-435c-4875-840d-aca15c20b41c.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30876582,https://www.airbnb.com/rooms/30876582,"Merkezi daire, metroya çok yakın",Apartment,Entire home/apt,Real Bed,1,6,flexible,2,1.0,1.0,1,1.0,575.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/5bd8c89e-54ad-4afa-a24d-682868265472.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30882652,https://www.airbnb.com/rooms/30882652,Cozy room near Montjuic and city center,Apartment,Private room,Real Bed,20,1125,strict_14_with_grace_period,1,1.0,1.0,0,1.0,16.00,10.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/e541d8df-3f85-4144-acd5-ee4440fcdba0.jpg?aki_policy=large'},{}
30896492,https://www.airbnb.com/rooms/30896492,Gorgeous Flat in Moda,Apartment,Entire home/apt,Real Bed,3,1125,flexible,4,2.0,2.0,0,1.5,501.00,0.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/7cb5d610-5e1e-4c8f-9688-b1cc513df931.jpg?aki_policy=large'},{}
3090578,https://www.airbnb.com/rooms/3090578,3store apartment for vacations,Apartment,Entire home/apt,Real Bed,1,1125,flexible,8,3.0,5.0,1,3.0,791.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/39993171/074f968f_original.jpg?aki_policy=large'},{}
309063,https://www.airbnb.com/rooms/309063,Exclusivity in Istanbul City View,Apartment,Entire home/apt,Real Bed,2,180,moderate,4,1.0,4.0,1,1.5,1192.00,0.00,208.00,2,{'picture_url': 'https://a0.muscache.com/im/pictures/12700230/c9aec886_original.jpg?aki_policy=large'},{}
3091450,https://www.airbnb.com/rooms/3091450,"UWS Apt., Close to Museums, Subways & Central Pk.",Apartment,Entire home/apt,Real Bed,1,7,moderate,3,1.0,0.0,0,1.0,210.00,125.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/39961397/e4e5714c_original.jpg?aki_policy=large'},{}
30919312,https://www.airbnb.com/rooms/30919312,"三大房大床,客廳寬闊｡旺角中心,到地鐵口不到1分鐘",Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,3.0,4.0,2,1.0,1201.00,400.00,150.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/e9be3fc5-4be8-45fe-9657-a58d6f6995fd.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 8, 'review_scores_rating': 80}"
30921897,https://www.airbnb.com/rooms/30921897,Romantic studio with stunning Galata Tower View,House,Entire home/apt,Real Bed,2,1125,flexible,2,1.0,1.0,4,1.0,179.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/804ac1b7-129b-4354-8de8-2b19a3880dff.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 87}"
30926186,https://www.airbnb.com/rooms/30926186,Loft totalmente reformado,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,3,0.0,2.0,1,1.0,250.00,150.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/a062050e-7078-4254-8487-7b62907fe5b1.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30950498,https://www.airbnb.com/rooms/30950498,Cobertura Duplex Barra,Apartment,Entire home/apt,Real Bed,2,1125,flexible,6,3.0,3.0,0,3.0,351.00,300.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/d72fa53b-0630-40ce-8faf-acb21a99fa62.jpg?aki_policy=large'},{}
30951435,https://www.airbnb.com/rooms/30951435,Liiiving in Porto | Aliados Luxury Apartment II,Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,2.0,3.0,2,2.0,100.00,40.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/1fbc634a-bcef-4bb1-9c21-1ce9bec56825.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 100}"
30956518,https://www.airbnb.com/rooms/30956518,Welcome to a homely room in heart of downtown MTL,Apartment,Private room,Real Bed,1,7,moderate,2,1.0,1.0,6,1.0,39.00,45.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/b07b4cb9-5502-4e83-b82f-905f2684d4a6.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 87}"
30959409,https://www.airbnb.com/rooms/30959409,"Beautiful apartment  3 rooms, close to the beach",Condominium,Entire home/apt,Real Bed,1,1125,flexible,7,3.0,6.0,0,3.0,500.00,380.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/abda6277-d9c9-4403-9d5e-a467795b6bc4.jpg?aki_policy=large'},{}
30962949,https://www.airbnb.com/rooms/30962949,Stop! Look No Further! Leinaala #104 Oceanfront Ocean View 1Bd/1Ba Sleeps 4,Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,4,1.0,2.0,0,1.0,189.00,149.00,0.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/cbba5a91-7e7b-415d-93e9-c6b3107e5b6f.jpg?aki_policy=large'},{}
30963309,https://www.airbnb.com/rooms/30963309,"Maui Kamaole #H-205 2B/2Ba 3 Mins to Beach Low-Density Property, Ocean View!",Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,6,2.0,4.0,0,2.0,326.00,206.00,0.00,6,{'picture_url': 'https://a0.muscache.com/im/pictures/901eeec9-4c5c-484a-8cd1-10ddfdd8a873.jpg?aki_policy=large'},{}
30963505,https://www.airbnb.com/rooms/30963505,"Wailea Ekahi #53C Hawaiian Beachfront, 1575 Sqft. Townhome, Renovated!",Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,6,2.0,3.0,0,2.5,553.00,363.00,0.00,6,{'picture_url': 'https://a0.muscache.com/im/pictures/4747f59e-44f1-4431-b744-a3e40f45bd2b.jpg?aki_policy=large'},{}
30963540,https://www.airbnb.com/rooms/30963540,"Kamaole Sands #7-305 1Bd/2Ba, Inner Court, Large Lanai, Near Beach, Sleeps 4",Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,4,1.0,2.0,0,2.0,171.00,206.00,0.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/c341d116-cb79-4776-ae4d-02bd1d2f9058.jpg?aki_policy=large'},{}
30963573,https://www.airbnb.com/rooms/30963573,"Kihei Bay Vista #C-108 1Bd Near Beach, Great Location, Great Rates! Sleeps 4",Condominium,Entire home/apt,Real Bed,3,29,super_strict_60,4,1.0,2.0,0,1.0,139.00,154.00,0.00,4,{'picture_url': 'https://a0.muscache.com/im/pictures/1ad0c7f9-cabc-4a9f-a750-bb408c9f66b5.jpg?aki_policy=large'},{}
30973353,https://www.airbnb.com/rooms/30973353,伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),Bed and breakfast,Shared room,Real Bed,1,1125,flexible,2,1.0,2.0,3,1.0,58.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3beb4356-1c1c-470c-8a56-66104ce31505.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30973388,https://www.airbnb.com/rooms/30973388,Good apartment without any noises,Apartment,Entire home/apt,Real Bed,2,45,flexible,3,1.0,1.0,0,1.0,227.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/f91e0a65-0207-42c3-abdf-682acedd5558.jpg?aki_policy=large'},{}
30975819,https://www.airbnb.com/rooms/30975819,A warm and affordable room in Hong Kong,Apartment,Private room,Real Bed,2,40,moderate,2,1.0,1.0,4,1.0,400.00,,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/c52cacc2-0430-42f0-a9d3-56a1e748876a.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 90}"
30978373,https://www.airbnb.com/rooms/30978373,"Tatlı, huzurlu",Apartment,Entire home/apt,Real Bed,3,15,flexible,3,1.0,2.0,1,1.0,301.00,0.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/d149ce71-6428-4ffc-acc2-75a1291bf741.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
30979941,https://www.airbnb.com/rooms/30979941,Oporto Palace Apartments Five,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,1.0,0,1.0,80.00,20.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/844e8675-0ae3-4a5a-94f2-fc8d5e196bfe.jpg?aki_policy=large'},{}
30982784,https://www.airbnb.com/rooms/30982784,New! River Park Apartment. | Douro River view!,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,1.0,2.0,1,1.0,60.00,15.00,20.00,2,{'picture_url': 'https://a0.muscache.com/im/pictures/af14e6af-5b78-43f6-baf4-5e59cf9ac8ed.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}"
31002017,https://www.airbnb.com/rooms/31002017,Views To Die For// Studio Rushcutters Bay // Free Parking,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0.0,1.0,9,1.0,90.00,90.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/d71bf25f-6fbb-4dc0-94d6-e4a234986eef.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 8, 'review_scores_checkin': 9, 'review_scores_communication': 9, 'review_scores_location': 10, 'review_scores_value': 8, 'review_scores_rating': 76}"
31011177,https://www.airbnb.com/rooms/31011177,BirdhouseA :),House,Private room,Real Bed,1,3,flexible,2,1.0,1.0,0,1.0,58.00,30.00,0.00,1,{'picture_url': 'https://a0.muscache.com/im/pictures/08b45a48-19ff-4321-a046-95472b667cbc.jpg?aki_policy=large'},{}
